Location,Date.time,High.sal,Temp
Inside,06/08/2022 19:00:00,28.9544,15.76
Inside,06/08/2022 20:00:00,29.1261,15.71
Inside,06/08/2022 21:00:00,29.0714,15.53
Inside,06/08/2022 22:00:00,28.949,15.29
Inside,06/08/2022 23:00:00,28.8977,15.16
Inside,06/09/2022 00:00:00,28.8599,15.09
Inside,06/09/2022 01:00:00,28.8196,15.08
Inside,06/09/2022 02:00:00,28.7579,15.00
Inside,06/09/2022 03:00:00,28.7874,14.96
Inside,06/09/2022 04:00:00,28.8626,15.14
Inside,06/09/2022 05:00:00,28.8438,15.11
Inside,06/09/2022 06:00:00,28.9085,15.20
Inside,06/09/2022 07:00:00,28.9626,15.24
Inside,06/09/2022 08:00:00,28.9085,15.24
Inside,06/09/2022 09:00:00,28.8357,15.16
Inside,06/09/2022 10:00:00,28.8572,15.15
Inside,06/09/2022 11:00:00,28.8518,15.20
Inside,06/09/2022 12:00:00,28.3905,15.08
Inside,06/09/2022 13:00:00,27.2787,15.12
Inside,06/09/2022 14:00:00,26.4369,15.16
Inside,06/09/2022 15:00:00,28.6859,15.14
Inside,06/09/2022 16:00:00,28.8223,15.21
Inside,06/09/2022 17:00:00,28.8438,15.22
Inside,06/09/2022 18:00:00,28.8061,15.17
Inside,06/09/2022 19:00:00,28.8169,15.20
Inside,06/09/2022 20:00:00,28.7874,15.08
Inside,06/09/2022 21:00:00,28.7499,15.03
Inside,06/09/2022 22:00:00,28.6779,14.86
Inside,06/09/2022 23:00:00,28.6168,14.78
Inside,06/10/2022 00:00:00,28.6115,14.76
Inside,06/10/2022 01:00:00,28.548,14.62
Inside,06/10/2022 02:00:00,28.5217,14.55
Inside,06/10/2022 03:00:00,28.3931,14.30
Inside,06/10/2022 04:00:00,28.4848,14.44
Inside,06/10/2022 05:00:00,28.5665,14.57
Inside,06/10/2022 06:00:00,28.6619,14.70
Inside,06/10/2022 07:00:00,28.6619,14.76
Inside,06/10/2022 08:00:00,28.7365,14.84
Inside,06/10/2022 09:00:00,28.8815,15.15
Inside,06/10/2022 10:00:00,28.9436,15.26
Inside,06/10/2022 11:00:00,29.225,15.82
Inside,06/10/2022 12:00:00,29.4135,16.86
Inside,06/10/2022 13:00:00,29.7461,17.39
Inside,06/10/2022 14:00:00,29.9958,17.58
Inside,06/10/2022 15:00:00,30.5129,18.38
Inside,06/10/2022 16:00:00,30.4831,18.47
Inside,06/10/2022 17:00:00,30.3053,18.11
Inside,06/10/2022 18:00:00,29.4359,16.52
Inside,06/10/2022 19:00:00,29.2691,16.21
Inside,06/10/2022 20:00:00,29.2968,16.27
Inside,06/10/2022 21:00:00,29.2471,16.19
Inside,06/10/2022 22:00:00,29.159,16.06
Inside,06/10/2022 23:00:00,28.9544,15.63
Inside,06/11/2022 00:00:00,28.868,15.47
Inside,06/11/2022 01:00:00,28.7446,15.27
Inside,06/11/2022 02:00:00,28.6699,15.11
Inside,06/11/2022 03:00:00,28.638,15.03
Inside,06/11/2022 04:00:00,28.5797,14.93
Inside,06/11/2022 05:00:00,28.5797,14.90
Inside,06/11/2022 06:00:00,28.5111,15.09
Inside,06/11/2022 07:00:00,28.7178,15.45
Inside,06/11/2022 08:00:00,28.9409,15.57
Inside,06/11/2022 09:00:00,29.0359,15.71
Inside,06/11/2022 10:00:00,29.1343,16.01
Inside,06/11/2022 11:00:00,29.0632,15.94
Inside,06/11/2022 12:00:00,29.6609,17.20
Inside,06/11/2022 13:00:00,29.941,17.65
Inside,06/11/2022 14:00:00,29.8519,17.52
Inside,06/11/2022 15:00:00,30.3762,18.40
Inside,06/11/2022 16:00:00,30.8841,19.53
Inside,06/11/2022 17:00:00,30.3466,18.48
Inside,06/11/2022 18:00:00,30.0045,17.96
Inside,06/11/2022 19:00:00,29.2636,16.52
Inside,06/11/2022 20:00:00,28.9843,16.34
Inside,06/11/2022 21:00:00,29.1809,16.42
Inside,06/11/2022 22:00:00,29.1645,16.39
Inside,06/11/2022 23:00:00,29.0006,16.11
Inside,06/12/2022 00:00:00,28.8196,15.77
Inside,06/12/2022 01:00:00,28.7419,15.62
Inside,06/12/2022 02:00:00,28.585,15.40
Inside,06/12/2022 03:00:00,28.5797,15.27
Inside,06/12/2022 04:00:00,28.5322,15.16
Inside,06/12/2022 05:00:00,28.5032,15.12
Inside,06/12/2022 06:00:00,28.5006,15.15
Inside,06/12/2022 07:00:00,28.6168,15.44
Inside,06/12/2022 08:00:00,28.895,15.87
Inside,06/12/2022 09:00:00,28.9816,16.16
Inside,06/12/2022 10:00:00,29.0768,16.28
Inside,06/12/2022 11:00:00,29.1947,16.63
Inside,06/12/2022 12:00:00,29.0278,16.44
Inside,06/12/2022 13:00:00,29.7975,17.77
Inside,06/12/2022 14:00:00,30.0161,18.08
Inside,06/12/2022 15:00:00,29.9785,18.04
Inside,06/12/2022 16:00:00,30.4742,19.03
Inside,06/12/2022 17:00:00,30.7989,19.78
Inside,06/12/2022 18:00:00,30.2259,18.58
Inside,06/12/2022 19:00:00,29.7006,17.82
Inside,06/12/2022 20:00:00,29.2277,16.75
Inside,06/12/2022 21:00:00,29.1452,16.58
Inside,06/12/2022 22:00:00,29.2222,16.68
Inside,06/12/2022 23:00:00,29.2636,16.73
Inside,06/13/2022 00:00:00,28.9707,16.23
Inside,06/13/2022 01:00:00,28.7793,15.83
Inside,06/13/2022 02:00:00,28.7339,15.81
Inside,06/13/2022 03:00:00,28.7365,15.81
Inside,06/13/2022 04:00:00,28.7232,15.82
Inside,06/13/2022 05:00:00,28.6088,15.83
Inside,06/13/2022 06:00:00,28.6035,15.86
Inside,06/13/2022 07:00:00,28.6912,15.96
Inside,06/13/2022 08:00:00,28.8008,16.13
Inside,06/13/2022 09:00:00,29.0632,16.43
Inside,06/13/2022 10:00:00,29.0823,16.50
Inside,06/13/2022 11:00:00,29.1178,16.60
Inside,06/13/2022 12:00:00,29.0441,16.55
Inside,06/13/2022 13:00:00,28.9328,16.37
Inside,06/13/2022 14:00:00,29.4052,17.24
Inside,06/13/2022 15:00:00,29.3801,17.11
Inside,06/13/2022 16:00:00,29.7661,17.83
Inside,06/13/2022 17:00:00,29.8261,18.01
Inside,06/13/2022 18:00:00,29.967,18.26
Inside,06/13/2022 19:00:00,29.6241,17.65
Inside,06/13/2022 20:00:00,29.3718,17.11
Inside,06/13/2022 21:00:00,29.0905,16.63
Inside,06/13/2022 22:00:00,29.2333,16.89
Inside,06/13/2022 23:00:00,29.0686,16.81
Inside,06/14/2022 00:00:00,29.1343,16.74
Inside,06/14/2022 01:00:00,28.7633,15.94
Inside,06/14/2022 02:00:00,28.4271,15.71
Inside,06/14/2022 03:00:00,28.6247,15.67
Inside,06/14/2022 04:00:00,28.5032,15.46
Inside,06/14/2022 05:00:00,28.4376,15.35
Inside,06/14/2022 06:00:00,28.4586,15.36
Inside,06/14/2022 07:00:00,28.3384,15.20
Inside,06/14/2022 08:00:00,28.6939,15.81
Inside,06/14/2022 09:00:00,28.782,15.97
Inside,06/14/2022 10:00:00,28.5903,15.93
Inside,06/14/2022 11:00:00,28.8115,16.26
Inside,06/14/2022 12:00:00,28.949,16.68
Inside,06/14/2022 14:00:00,1.1766,25.76
Inside,06/14/2022 15:00:00,3.1578,22.47
Inside,06/14/2022 16:00:00,0.9129,22.08
Inside,06/14/2022 17:00:00,0,33.37
Inside,06/14/2022 18:00:00,0,25.42
Inside,06/14/2022 19:00:00,0.0967,21.77
Inside,06/14/2022 20:00:00,0.6696,18.95
Inside,06/14/2022 21:00:00,3.0341,17.15
Inside,06/14/2022 22:00:00,3.6206,16.62
Inside,06/14/2022 23:00:00,30.5578,15.20
Inside,06/15/2022 00:00:00,30.6237,15.19
Inside,06/15/2022 01:00:00,1.8602,14.84
Inside,06/15/2022 02:00:00,1.8009,14.55
Inside,06/15/2022 03:00:00,1.8729,14.14
Inside,06/15/2022 04:00:00,1.8685,13.82
Inside,06/15/2022 05:00:00,1.8336,13.46
Inside,06/15/2022 06:00:00,1.8347,14.44
Inside,06/15/2022 07:00:00,2.1502,15.85
Inside,06/15/2022 08:00:00,3.0633,17.12
Inside,06/15/2022 09:00:00,1.9871,18.26
Inside,06/15/2022 10:00:00,1.2237,19.67
Inside,06/15/2022 11:00:00,0,26.96
Inside,06/15/2022 12:00:00,0,31.91
Inside,06/15/2022 13:00:00,2.6403,21.26
Inside,06/15/2022 14:00:00,2.5564,21.32
Inside,06/15/2022 15:00:00,2.7296,19.05
Inside,06/15/2022 16:00:00,4.7347,18.52
Inside,06/15/2022 17:00:00,4.0118,22.43
Inside,06/15/2022 18:00:00,0.3795,24.68
Inside,06/15/2022 19:00:00,1.0165,19.22
Inside,06/15/2022 20:00:00,2.8338,17.37
Inside,06/15/2022 21:00:00,3.0932,16.08
Inside,06/15/2022 22:00:00,3.0352,15.00
Inside,06/15/2022 23:00:00,2.8918,14.37
Inside,06/16/2022 00:00:00,31.1547,15.51
Inside,06/16/2022 01:00:00,31.1702,15.51
Inside,06/16/2022 02:00:00,1.6206,13.53
Inside,06/16/2022 03:00:00,1.5725,12.74
Inside,06/16/2022 04:00:00,1.5944,12.28
Inside,06/16/2022 05:00:00,1.6381,12.21
Inside,06/16/2022 06:00:00,1.7078,12.69
Inside,06/16/2022 07:00:00,1.9675,15.83
Inside,06/16/2022 08:00:00,2.5306,17.22
Inside,06/16/2022 09:00:00,4.09,18.37
Inside,06/16/2022 10:00:00,5.2444,18.01
Inside,06/16/2022 11:00:00,2.1818,16.59
Inside,06/16/2022 12:00:00,2.6742,16.71
Inside,06/16/2022 13:00:00,28.3958,16.11
Inside,06/16/2022 14:00:00,31.6737,16.24
Inside,06/16/2022 15:00:00,3.1307,16.48
Inside,06/16/2022 16:00:00,2.7007,16.24
Inside,06/16/2022 17:00:00,3.6128,16.59
Inside,06/16/2022 18:00:00,4.9559,16.39
Inside,06/16/2022 19:00:00,5.0687,16.23
Inside,06/16/2022 20:00:00,4.7784,16.23
Inside,06/16/2022 21:00:00,4.309,15.97
Inside,06/16/2022 22:00:00,9.1854,15.80
Inside,06/16/2022 23:00:00,3.1149,15.93
Inside,06/17/2022 00:00:00,3.7698,16.13
Inside,06/17/2022 01:00:00,31.0373,16.13
Inside,06/17/2022 02:00:00,31.7057,16.12
Inside,06/17/2022 03:00:00,4.3809,16.03
Inside,06/17/2022 04:00:00,29.5874,15.55
Inside,06/17/2022 05:00:00,31.2697,15.51
Inside,06/17/2022 06:00:00,31.3448,15.52
Inside,06/17/2022 07:00:00,31.4264,15.63
Inside,06/17/2022 08:00:00,31.5306,15.86
Inside,06/17/2022 09:00:00,31.8148,16.30
Inside,06/17/2022 10:00:00,32.0709,16.76
Inside,06/17/2022 11:00:00,31.4643,16.53
Inside,06/17/2022 12:00:00,31.97,16.48
Inside,06/17/2022 13:00:00,31.9602,16.62
Inside,06/17/2022 14:00:00,32.0971,16.58
Inside,06/17/2022 15:00:00,31.6993,16.55
Inside,06/17/2022 16:00:00,31.8245,16.43
Inside,06/17/2022 17:00:00,31.8858,16.39
Inside,06/17/2022 18:00:00,32.3606,17.04
Inside,06/17/2022 19:00:00,32.1331,16.69
Inside,06/17/2022 20:00:00,31.8245,16.52
Inside,06/17/2022 21:00:00,31.9797,16.42
Inside,06/17/2022 22:00:00,31.8019,16.21
Inside,06/17/2022 23:00:00,31.8858,16.18
Inside,06/18/2022 00:00:00,31.8341,16.09
Inside,06/18/2022 01:00:00,31.9311,16.21
Inside,06/18/2022 02:00:00,31.9408,16.22
Inside,06/18/2022 03:00:00,31.8922,16.18
Inside,06/18/2022 04:00:00,31.7826,16.01
Inside,06/18/2022 05:00:00,31.5306,15.52
Inside,06/18/2022 06:00:00,31.5053,15.47
Inside,06/18/2022 07:00:00,31.439,15.37
Inside,06/18/2022 08:00:00,31.4485,15.31
Inside,06/18/2022 09:00:00,31.4548,15.37
Inside,06/18/2022 10:00:00,31.48,15.53
Inside,06/18/2022 11:00:00,32.1134,16.99
Inside,06/18/2022 12:00:00,21.9142,16.79
Inside,06/18/2022 13:00:00,30.8171,16.81
Inside,06/18/2022 14:00:00,32.009,16.23
Inside,06/18/2022 15:00:00,32.0187,16.54
Inside,06/18/2022 16:00:00,32.1298,16.45
Inside,06/18/2022 17:00:00,31.9149,16.28
Inside,06/18/2022 18:00:00,31.889,15.94
Inside,06/18/2022 19:00:00,31.7762,15.76
Inside,06/18/2022 20:00:00,31.757,15.71
Inside,06/18/2022 21:00:00,31.6769,15.60
Inside,06/18/2022 22:00:00,31.5877,15.44
Inside,06/18/2022 23:00:00,31.5401,15.36
Inside,06/19/2022 00:00:00,31.5941,15.41
Inside,06/19/2022 01:00:00,31.4076,15.04
Inside,06/19/2022 02:00:00,31.2572,14.79
Inside,06/19/2022 03:00:00,31.2137,14.73
Inside,06/19/2022 04:00:00,31.1981,14.69
Inside,06/19/2022 05:00:00,31.2292,14.74
Inside,06/19/2022 06:00:00,31.0373,14.35
Inside,06/19/2022 07:00:00,31.0373,14.35
Inside,06/19/2022 08:00:00,31.0035,14.29
Inside,06/19/2022 09:00:00,31.0035,14.33
Inside,06/19/2022 10:00:00,31.0434,14.38
Inside,06/19/2022 11:00:00,31.0804,14.54
Inside,06/19/2022 12:00:00,31.1361,14.73
Inside,06/19/2022 13:00:00,31.1919,14.64
Inside,06/19/2022 14:00:00,31.0404,14.34
Inside,06/19/2022 15:00:00,30.9973,14.28
Inside,06/19/2022 16:00:00,30.9268,14.29
Inside,06/19/2022 17:00:00,30.9636,14.28
Inside,06/19/2022 18:00:00,30.9942,14.32
Inside,06/19/2022 19:00:00,30.8719,14.12
Inside,06/19/2022 20:00:00,30.8414,13.98
Inside,06/19/2022 21:00:00,30.7685,13.91
Inside,06/19/2022 22:00:00,30.6448,13.71
Inside,06/19/2022 23:00:00,30.5607,13.57
Inside,06/20/2022 00:00:00,30.5757,13.60
Inside,06/20/2022 01:00:00,30.6719,13.72
Inside,06/20/2022 02:00:00,30.6688,13.66
Inside,06/20/2022 03:00:00,30.5727,13.48
Inside,06/20/2022 04:00:00,30.5219,13.44
Inside,06/20/2022 05:00:00,30.5428,13.39
Inside,06/20/2022 06:00:00,30.5159,13.32
Inside,06/20/2022 07:00:00,30.4921,13.30
Inside,06/20/2022 08:00:00,30.4891,13.29
Inside,06/20/2022 09:00:00,30.8384,13.82
Inside,06/20/2022 10:00:00,31.4927,14.95
Inside,06/20/2022 11:00:00,32.5272,17.00
Inside,06/20/2022 12:00:00,33.6165,18.99
Inside,06/20/2022 13:00:00,33.2649,18.22
Inside,06/20/2022 14:00:00,31.3981,15.15
Inside,06/20/2022 15:00:00,30.8566,14.02
Inside,06/20/2022 16:00:00,30.7867,13.87
Inside,06/20/2022 17:00:00,30.9942,14.14
Inside,06/20/2022 18:00:00,30.9789,14.14
Inside,06/20/2022 19:00:00,30.9881,14.17
Inside,06/20/2022 20:00:00,30.8597,13.99
Inside,06/20/2022 21:00:00,30.7171,13.76
Inside,06/20/2022 22:00:00,30.6297,13.65
Inside,06/20/2022 23:00:00,30.6387,13.65
Inside,06/21/2022 00:00:00,30.5697,13.55
Inside,06/21/2022 01:00:00,30.495,13.45
Inside,06/21/2022 02:00:00,30.5667,13.56
Inside,06/21/2022 03:00:00,30.5907,13.60
Inside,06/21/2022 04:00:00,30.5518,13.52
Inside,06/21/2022 05:00:00,30.507,13.51
Inside,06/21/2022 06:00:00,30.4682,13.46
Inside,06/21/2022 07:00:00,30.495,13.51
Inside,06/21/2022 08:00:00,30.5219,13.53
Inside,06/21/2022 09:00:00,30.9452,14.28
Inside,06/21/2022 10:00:00,30.9421,14.29
Inside,06/21/2022 11:00:00,32.0285,16.40
Inside,06/21/2022 12:00:00,32.5507,17.24
Inside,06/21/2022 13:00:00,33.2058,18.42
Inside,06/21/2022 14:00:00,32.6178,17.29
Inside,06/21/2022 15:00:00,32.2382,16.68
Inside,06/21/2022 16:00:00,31.818,16.06
Inside,06/21/2022 17:00:00,31.1764,14.96
Inside,06/21/2022 18:00:00,31.2604,15.10
Inside,06/21/2022 19:00:00,31.1671,15.08
Inside,06/21/2022 20:00:00,31.0589,14.89
Inside,06/21/2022 21:00:00,30.8993,14.65
Inside,06/21/2022 22:00:00,30.7171,14.47
Inside,06/21/2022 23:00:00,30.6478,14.30
Inside,06/22/2022 00:00:00,30.5607,14.21
Inside,06/22/2022 01:00:00,30.5279,14.14
Inside,06/22/2022 02:00:00,30.4207,13.98
Inside,06/22/2022 03:00:00,30.501,14.08
Inside,06/22/2022 04:00:00,30.5787,14.23
Inside,06/22/2022 05:00:00,30.5607,14.17
Inside,06/22/2022 06:00:00,30.5458,14.19
Inside,06/22/2022 07:00:00,30.5578,14.21
Inside,06/22/2022 08:00:00,30.5937,14.33
Inside,06/22/2022 09:00:00,30.5847,14.32
Inside,06/22/2022 10:00:00,30.7504,14.63
Inside,06/22/2022 11:00:00,31.1516,15.32
Inside,06/22/2022 12:00:00,31.7025,16.30
Inside,06/22/2022 13:00:00,31.4769,15.98
Inside,06/22/2022 14:00:00,31.9149,16.69
Inside,06/22/2022 15:00:00,4.9782,16.38
Inside,06/22/2022 16:00:00,31.8019,16.71
Inside,06/22/2022 17:00:00,31.1857,15.65
Inside,06/22/2022 18:00:00,31.0065,15.32
Inside,06/22/2022 19:00:00,31.0589,15.45
Inside,06/22/2022 20:00:00,30.9177,15.29
Inside,06/22/2022 21:00:00,30.7837,15.11
Inside,06/22/2022 22:00:00,30.6869,14.95
Inside,06/22/2022 23:00:00,30.6027,14.86
Inside,06/23/2022 00:00:00,30.5189,14.76
Inside,06/23/2022 01:00:00,30.4355,14.65
Inside,06/23/2022 02:00:00,30.4118,14.60
Inside,06/23/2022 03:00:00,30.4385,14.64
Inside,06/23/2022 04:00:00,30.4534,14.63
Inside,06/23/2022 05:00:00,30.5129,14.75
Inside,06/23/2022 06:00:00,30.5189,14.68
Inside,06/23/2022 07:00:00,30.5159,14.70
Inside,06/23/2022 08:00:00,30.5159,14.75
Inside,06/23/2022 09:00:00,30.5847,14.89
Inside,06/23/2022 10:00:00,30.5787,14.91
Inside,06/23/2022 11:00:00,31.2261,16.04
Inside,06/23/2022 12:00:00,31.5275,16.65
Inside,06/23/2022 13:00:00,31.9765,17.50
Inside,06/23/2022 14:00:00,32.3738,18.12
Inside,06/23/2022 15:00:00,32.5507,18.64
Inside,06/23/2022 16:00:00,32.4171,18.42
Inside,06/23/2022 17:00:00,32.1921,18.03
Inside,06/23/2022 18:00:00,31.3604,16.60
Inside,06/23/2022 19:00:00,31.1051,16.09
Inside,06/23/2022 20:00:00,31.1423,16.23
Inside,06/23/2022 21:00:00,31.099,16.09
Inside,06/23/2022 22:00:00,30.9177,15.86
Inside,06/23/2022 23:00:00,30.7898,15.65
Inside,06/24/2022 00:00:00,30.6869,15.47
Inside,06/24/2022 01:00:00,30.6478,15.41
Inside,06/24/2022 02:00:00,30.5817,15.34
Inside,06/24/2022 03:00:00,30.4921,15.22
Inside,06/24/2022 04:00:00,30.5219,15.12
Inside,06/24/2022 05:00:00,30.4682,15.14
Inside,06/24/2022 06:00:00,30.507,15.25
Inside,06/24/2022 07:00:00,30.6899,15.42
Inside,06/24/2022 08:00:00,30.8262,15.68
Inside,06/24/2022 09:00:00,30.878,15.81
Inside,06/24/2022 10:00:00,30.9207,15.93
Inside,06/24/2022 11:00:00,31.1826,16.48
Inside,06/24/2022 12:00:00,31.8825,17.85
Inside,06/24/2022 13:00:00,32.1167,18.34
Inside,06/24/2022 14:00:00,32.1134,18.54
Inside,06/24/2022 15:00:00,32.5205,18.91
Inside,06/24/2022 16:00:00,32.8617,19.60
Inside,06/24/2022 17:00:00,32.4537,18.79
Inside,06/24/2022 18:00:00,14.201,18.09
Inside,06/24/2022 19:00:00,31.0589,16.83
Inside,06/24/2022 20:00:00,31.2541,16.85
Inside,06/24/2022 21:00:00,31.3416,16.98
Inside,06/24/2022 22:00:00,31.3041,16.95
Inside,06/24/2022 23:00:00,31.133,16.59
Inside,06/25/2022 00:00:00,30.8749,16.24
Inside,06/25/2022 01:00:00,30.7504,16.06
Inside,06/25/2022 02:00:00,30.7141,15.99
Inside,06/25/2022 03:00:00,30.6779,15.89
Inside,06/25/2022 04:00:00,30.6177,15.82
Inside,06/25/2022 05:00:00,30.5458,15.62
Inside,06/25/2022 06:00:00,30.6147,15.72
Inside,06/25/2022 07:00:00,30.693,15.94
Inside,06/25/2022 08:00:00,30.9299,16.33
Inside,06/25/2022 09:00:00,31.0743,16.74
Inside,06/25/2022 10:00:00,31.5782,17.52
Inside,06/25/2022 11:00:00,31.3322,17.50
Inside,06/25/2022 12:00:00,31.4674,17.65
Inside,06/25/2022 13:00:00,32.8583,20.17
Inside,06/25/2022 14:00:00,32.7394,19.91
Inside,06/25/2022 15:00:00,32.6145,19.76
Inside,06/25/2022 16:00:00,33.7697,22.04
Inside,06/25/2022 17:00:00,33.8844,21.67
Inside,06/25/2022 18:00:00,32.544,19.94
Inside,06/25/2022 19:00:00,31.8406,18.39
Inside,06/25/2022 20:00:00,31.5877,17.75
Inside,06/25/2022 21:00:00,31.5401,17.57
Inside,06/25/2022 22:00:00,31.5465,17.65
Inside,06/25/2022 23:00:00,31.4864,17.68
Inside,06/26/2022 00:00:00,31.3322,17.34
Inside,06/26/2022 01:00:00,31.1392,17.03
Inside,06/26/2022 02:00:00,31.1237,16.95
Inside,06/26/2022 03:00:00,31.0558,16.88
Inside,06/26/2022 04:00:00,31.0373,16.78
Inside,06/26/2022 05:00:00,31.0188,16.71
Inside,06/26/2022 06:00:00,30.9421,16.60
Inside,06/26/2022 07:00:00,30.9973,16.73
Inside,06/26/2022 08:00:00,31.1051,16.90
Inside,06/26/2022 09:00:00,31.2137,17.10
Inside,06/26/2022 10:00:00,31.8212,18.23
Inside,06/26/2022 11:00:00,31.9635,18.45
Inside,06/26/2022 12:00:00,31.8922,18.33
Inside,06/26/2022 13:00:00,31.7826,18.29
Inside,06/26/2022 14:00:00,32.1626,18.89
Inside,06/26/2022 15:00:00,32.2415,19.50
Inside,06/26/2022 16:00:00,33.1815,21.12
Inside,06/26/2022 17:00:00,33.2023,20.95
Inside,06/26/2022 18:00:00,32.7835,20.17
Inside,06/26/2022 19:00:00,32.4004,19.58
Inside,06/26/2022 20:00:00,32.1494,18.85
Inside,06/26/2022 21:00:00,31.757,18.23
Inside,06/26/2022 22:00:00,31.7666,18.28
Inside,06/26/2022 23:00:00,14.5511,18.30
Inside,06/27/2022 00:00:00,11.3253,18.24
Inside,06/27/2022 01:00:00,31.5782,17.90
Inside,06/27/2022 02:00:00,31.3291,17.49
Inside,06/27/2022 03:00:00,31.2479,17.39
Inside,06/27/2022 04:00:00,31.025,17.37
Inside,06/27/2022 05:00:00,31.2074,17.31
Inside,06/27/2022 06:00:00,31.2323,17.36
Inside,06/27/2022 07:00:00,31.3228,17.57
Inside,06/27/2022 08:00:00,31.4138,17.85
Inside,06/27/2022 09:00:00,31.6514,18.08
Inside,06/27/2022 10:00:00,31.3135,18.26
Inside,06/27/2022 11:00:00,31.7185,18.28
Inside,06/27/2022 12:00:00,31.7057,18.28
Inside,06/27/2022 13:00:00,31.6005,18.33
Inside,06/27/2022 14:00:00,31.5116,18.13
Inside,06/27/2022 15:00:00,31.5623,18.29
Inside,06/27/2022 16:00:00,31.7698,18.58
Inside,06/27/2022 17:00:00,31.7313,18.55
Inside,06/27/2022 18:00:00,31.7634,18.67
Inside,06/27/2022 19:00:00,31.6578,18.52
Inside,06/27/2022 20:00:00,31.6355,18.48
Inside,06/27/2022 21:00:00,31.4832,18.18
Inside,06/27/2022 22:00:00,31.4453,18.11
Inside,06/27/2022 23:00:00,31.4138,18.12
Inside,06/28/2022 00:00:00,31.4233,18.11
Inside,06/28/2022 01:00:00,31.2697,17.97
Inside,06/28/2022 02:00:00,31.0342,17.49
Inside,06/28/2022 03:00:00,31.0004,17.39
Inside,06/28/2022 04:00:00,30.8749,17.26
Inside,06/28/2022 05:00:00,30.8658,17.17
Inside,06/28/2022 06:00:00,30.7171,17.14
Inside,06/28/2022 07:00:00,30.7655,17.08
Inside,06/28/2022 08:00:00,30.9605,17.39
Inside,06/28/2022 09:00:00,31.0959,17.66
Inside,06/28/2022 10:00:00,31.4264,18.08
Inside,06/28/2022 11:00:00,31.7249,18.63
Inside,06/28/2022 12:00:00,31.8955,19.05
Inside,06/28/2022 13:00:00,31.8373,19.06
Inside,06/28/2022 14:00:00,31.7987,19.17
Inside,06/28/2022 15:00:00,31.9311,18.98
Inside,06/28/2022 16:00:00,32.3175,19.62
Inside,06/28/2022 17:00:00,32.4004,20.13
Inside,06/28/2022 18:00:00,32.4171,19.97
Inside,06/28/2022 19:00:00,32.0709,19.24
Inside,06/28/2022 20:00:00,31.9084,18.95
Inside,06/28/2022 21:00:00,31.7473,18.53
Inside,06/28/2022 22:00:00,31.2417,17.82
Inside,06/28/2022 23:00:00,31.1516,17.66
Inside,06/29/2022 00:00:00,31.1609,17.72
Inside,06/29/2022 01:00:00,31.1547,17.73
Inside,06/29/2022 02:00:00,31.0558,17.52
Inside,06/29/2022 03:00:00,30.8841,17.31
Inside,06/29/2022 04:00:00,30.8566,17.14
Inside,06/29/2022 05:00:00,30.7807,16.98
Inside,06/29/2022 06:00:00,30.7443,16.91
Inside,06/29/2022 07:00:00,30.6779,16.95
Inside,06/29/2022 08:00:00,31.0065,17.32
Inside,06/29/2022 09:00:00,31.0866,17.56
Inside,06/29/2022 10:00:00,31.4107,18.11
Inside,06/29/2022 11:00:00,31.5941,18.48
Inside,06/29/2022 12:00:00,31.773,18.81
Inside,06/29/2022 13:00:00,31.7153,18.78
Inside,06/29/2022 14:00:00,31.8664,18.98
Inside,06/29/2022 15:00:00,31.8373,19.06
Inside,06/29/2022 16:00:00,32.2152,19.61
Inside,06/29/2022 17:00:00,32.2613,19.70
Inside,06/29/2022 18:00:00,32.3904,19.88
Inside,06/29/2022 19:00:00,32.3838,19.87
Inside,06/29/2022 20:00:00,31.7121,19.56
Inside,06/29/2022 21:00:00,32.0448,19.30
Inside,06/29/2022 22:00:00,31.8599,18.85
Inside,06/29/2022 23:00:00,31.5592,18.39
Inside,06/30/2022 00:00:00,31.5719,18.34
Inside,06/30/2022 01:00:00,31.5243,18.37
Inside,06/30/2022 02:00:00,31.5338,18.35
Inside,06/30/2022 03:00:00,31.3793,18.06
Inside,06/30/2022 04:00:00,31.3103,17.87
Inside,06/30/2022 05:00:00,31.2168,17.72
Inside,06/30/2022 06:00:00,31.2697,17.60
Inside,06/30/2022 07:00:00,31.3322,17.67
Inside,06/30/2022 08:00:00,31.3542,17.92
Inside,06/30/2022 09:00:00,31.5211,18.14
Inside,06/30/2022 10:00:00,31.7121,18.33
Inside,06/30/2022 11:00:00,31.5973,18.35
Inside,06/30/2022 12:00:00,31.7698,18.62
Inside,06/30/2022 13:00:00,31.8987,19.39
Inside,06/30/2022 14:00:00,32.0546,19.40
Inside,06/30/2022 15:00:00,32.2382,19.61
Inside,06/30/2022 16:00:00,32.3042,19.61
Inside,06/30/2022 17:00:00,32.692,20.42
Inside,06/30/2022 18:00:00,32.9266,20.75
Inside,06/30/2022 19:00:00,32.9129,20.38
Inside,06/30/2022 20:00:00,32.6246,19.75
Inside,06/30/2022 21:00:00,31.9667,18.59
Inside,06/30/2022 22:00:00,31.9473,18.52
Inside,06/30/2022 23:00:00,31.556,17.87
Inside,07/01/2022 00:00:00,31.4327,17.66
Inside,07/01/2022 01:00:00,31.417,17.61
Inside,07/01/2022 02:00:00,31.4643,17.52
Inside,07/01/2022 03:00:00,31.3667,17.37
Inside,07/01/2022 04:00:00,31.2666,17.24
Inside,07/01/2022 05:00:00,31.2822,17.20
Inside,07/01/2022 06:00:00,31.2635,17.16
